State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Papaya,Other,Medium,31/10/2025,2800,3200,3000
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pineapple,Other,Medium,31/10/2025,5800,6200,6000
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pomegranate,Other,Medium,31/10/2025,10800,11200,11000
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Tinda,Other,FAQ,31/10/2025,5300,5700,5500
Rajasthan,Ganganagar,Suratgarh,Garlic,Average,FAQ,31/10/2025,6400,6600,6500
Rajasthan,Ganganagar,Suratgarh,Tomato,Deshi,FAQ,31/10/2025,2200,2700,2500
Rajasthan,Hanumangarh,Rawatsar,"Castor Seed",Other,FAQ,31/10/2025,5700,5700,5700
Rajasthan,Hanumangarh,Sangriya,Onion,Onion,FAQ,31/10/2025,1700,2500,2150
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Beetroot,Beetroot,Local,31/10/2025,5000,5400,5400
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)","Bitter gourd","Bitter Gourd",Local,31/10/2025,4000,4500,4500
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Brinjal,Round,Local,31/10/2025,4800,5400,5400
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Carrot,Pusakesar,Local,31/10/2025,6600,7200,7200
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Coconut,Coconut,Local,31/10/2025,5800,6400,6400
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,31/10/2025,4000,4400,4400
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,3100,3400,3400
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,4600,5000,5000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,31/10/2025,8600,9000,9000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,3600,4000,4000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,31/10/2025,3500,3800,3800
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,2600,3000,3000
"Tamil Nadu",Chengalpattu,"Chengalpet(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Chengalpet(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,2000,2200,2200
"Tamil Nadu",Chengalpattu,"Chengalpet(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Chengalpet(Uzhavar Sandhai )",Colacasia,Colacasia,Local,31/10/2025,3200,3800,3800
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,6500,7000,7000
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,2500,3500,3500
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,1500,2000,2000
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Marigold(Calcutta),Marigold(Calcutta),Local,31/10/2025,11000,12000,12000
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,1500,2000,2000
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,31/10/2025,17000,18000,18000
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Tomato,Deshi,Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,1500,2000,2000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Colacasia,Colacasia,Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,31/10/2025,12000,15000,15000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Tapioca,Tapioca,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Tomato,Deshi,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Tube Rose(Loose)","Tube Rose (Loose)",Local,31/10/2025,8000,10000,10000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,4000,4500,4500
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,31/10/2025,3500,4500,4500
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,5500,6500,6500
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,8500,9500,9500
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,4500,5500,5500
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,2500,3500,3500
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,4500,5500,5500
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,31/10/2025,4500,5500,5500
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Tomato,Deshi,Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,31/10/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,8000,9000,9000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,8000,10000,10000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Maize,"Deshi Red",Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,8000,9000,9000
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,8000,9000,9000
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2400,2800,2800
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,7000,7500,7500
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,6000,6500,6500
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,5000,5500,5500
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Garlic,Average,Local,31/10/2025,10000,12000,12000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2000,2400,2400
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,7000,7600,7600
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,8000,9000,9000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,31/10/2025,17000,19000,19000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,1500,3400,3400
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,5000,5500,5500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,4000,4600,4600
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,6800,7800,7800
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,31/10/2025,10000,17000,17000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Tapioca,Tapioca,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,31/10/2025,3600,4000,4000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Brinjal,Round,Local,31/10/2025,4500,6000,6000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,7000,7500,7500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Orange,Darjeeling,Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,31/10/2025,3000,3400,3400
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Capsicum,Capsicum,Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,31/10/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,3000,3200,3200
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,9000,9500,9500
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,5000,5500,5500
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Capsicum,Capsicum,Local,31/10/2025,7500,8000,8000
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,6000,6500,6500
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2500,2800,2800
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,5000,5500,5500
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,2500,2800,2800
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,Udumalpet,"Bottle gourd","Bottle Gourd",Local,31/10/2025,2000,2400,2400
"Tamil Nadu",Coimbatore,Udumalpet,Carrot,Pusakesar,Local,31/10/2025,7000,7500,7500
"Tamil Nadu",Coimbatore,Udumalpet,Cowpea(Veg),"Cowpea (Veg)",Local,31/10/2025,6000,6500,6500
"Tamil Nadu",Coimbatore,Udumalpet,Guava,"Guava Alahabad",Local,31/10/2025,4000,7000,7000
"Tamil Nadu",Coimbatore,Udumalpet,Maize,"Deshi Red",Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,Udumalpet,Raddish,Raddish,Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,2000,4000,4000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,1500,2000,2000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,5000,5800,5800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,4200,4600,4600
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,7000,7500,7500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,7000,7800,7800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,4000,4400,4400
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,31/10/2025,3200,4000,4000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Tapioca,Tapioca,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,8000,8000,8000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,7000,7000,7000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,5500,5500,5500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,31/10/2025,5000,5000,5000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Capsicum,Capsicum,Local,31/10/2025,6500,6500,6500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,8000,9000,9000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,7000,7000,7000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,7000,7000,7000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,5000,5000,5000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Brinjal,Round,Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,2000,2000,2000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,8000,14000,14000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,2000,2000,2000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,3800,4000,4000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,5800,6000,6000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Lime,Lime,Local,31/10/2025,4800,5000,5000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,3800,4000,4000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,31/10/2025,3600,4000,4000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,31/10/2025,3400,3600,3600
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,1800,2000,2000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,2800,3000,3000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,6400,6800,6800
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,31/10/2025,5700,6000,6000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,3800,4000,4000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,2200,2400,2400
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,31/10/2025,3300,3500,3500
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,31/10/2025,4400,4600,4600
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,3400,3600,3600
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,3400,3600,3600
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,5800,6000,6000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,3400,3600,3600
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,1800,2000,2000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,31/10/2025,2300,2500,2500
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,2700,3000,3000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,7500,8000,8000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2700,3000,3000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,2700,3000,3000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Capsicum,Capsicum,Local,31/10/2025,5500,6000,6000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,5500,6000,6000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,31/10/2025,3600,4000,4000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )","Custard Apple (Sharifa)","Custard Apple(Sharifa)",Local,31/10/2025,2700,3000,3000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,5500,6000,6000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Maize,"Deshi Red",Local,31/10/2025,1800,2000,2000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,31/10/2025,2700,3000,3000
